code	product_name	energy_100g	proteins_100g	fat_100g	carbohydrates_100g	sugars_100g	energy-kcal_100g	saturated-fat_100g	salt_100g	sodium_100g	fiber_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	nutrition-score-fr_100g
000123226	Bulk Powders	1745	77.1999969482422	7.5	7.80000019073486	7.80000019073486	417	5			0.400000005960464		
00012345													
000123456													
0001234567													
00012345678													
000123456789		628	12	3	6		150						
0001234570321	Compote de poire												
0001234570383	Pain d'épices	1289	5.4	0.7	70	46	308	0.3	0.84	0.336			16
000123481	Pure whey protein	1576	73.333333333333	4.0000001589457	10	4.3333331743877	376.66666666667	2.3333332935969					
000123490	Vegan Protein Powder	6	65.7143	6	10.2857	1.4286	1.4286	6	1.31428575	0.5257143			
00012362	Wrap provençal	987	8.2	9.6	26.4	2.3	236	4.9	1.2	0.48			
000123688	sunflower seeds	2519	20.8	51.5	11.4	2.6	602	4.5	0.9	0.36			
000123785	Whey	1590	73.3333333333333	4.00000015894572	11.9999996821086	4.66666658719381	380	2.3333332935969			3.33333333333333		
000123786	Proteine Blulk Powders Tiramisù	1586	72	4	12	4.5	379	2.2	0.86	0.344			
000123807	Ultra fine oats	1523	11	8	62	1.6	364	1.6					
000123941	Siero di latte isolato puro 90 cioccolato biscotti	1598	87	2	4	4	382	0.6	5	2			
000124029	Farine d’avoine	1531	12.3000001907349	6.19999980926514	60.5	1.20000004768372	366	1			9.69999980926514		
00012409	Bagnat thon	891	8.6	10.2	20.9	0.9	213	1.1	1.1	0.44	1.7	85.5	-4
000124111	Gainer	6276	40	8.9	4	1.7	1500	2	1	0.4			
00012416	Sucrette	1456	7.6999998092651	0	82	76	348	0	0.090000003576279	0.0360000014305116			
00012421	sirop pur sucre banane kiwi												
000124424	Pure whey protein	1576	73.3333	4	10	4.3333	376.6667	2.3333	0.36666675	0.1466667			2
00012444	Sundae Mix											0	
00012492	Kraft singles american												
000125099	Pure whey isolate	1464	80	1.0000000397364	5	1.3333333532015	350	0	0.63333325	0.2533333			1
000125196	Bulk Protein Pancake Mix	1527	72	2.3	14	1.8	365	0.5	1	0.4			
000125682	Collagen & vitamin C powder	1562	93.3333	0	0	0	373.3333	0	1.26666675	0.5066667			
0001259781191	BerryWhitechocmuesli	1745	10.8999996185303	16	53.4000015258789	12.8000001907349	417	4.19999980926514			7.80000019073486		
000126630	Vegan Protein Powder	1494	66	6	10	1.5	357.1429	1.3	1.32	0.528	6.6		0
00012683	sliced white mushrooms	33	1	0.2	0.3	0.3	8	0.1	0.1	0.04	0.7	100	-5
000126942	Mass gainer powder	1669	30	6.6	49	1.3	399	3.1					
000127	Vegavero Liver Active Complex	1253	26.76	1.43	45.11	11.06		0.04	0.03	0.012		0	0
00012706	Freshly Squeezed Orange Juice	94					22.4						
000127205	Pure Whey Protein					0		0					
000127345	Pure Whey Protein Salted Caramel	1548	73.3333	4	10	4.6667	370	2.3333	1.53333325	0.6133333			
0001276000060	Pizza dough	971	8.9285714285714	1.7857142857143	44.642857142857	0	232.14285714286	0	1.3392857142857	0.53571428571428	1.7857142857143		
000127613	Chia seeds	1824	20	31	2	0	436	3	0	0			2
000127667	AfterMath	1494	81.428571428571	2.9999998637609	0.9999999829701	0	357.14285714286	1.9999999659401	0.44285725	0.1771429			
00012768	Sandwich Bretzel	1088	11.3999996185303	10.6000003814697	28.7000007629395	2.90000009536743	260	3.5			2.5		
000127686	Pure whey isolate	1531	83	0.6	6	1.4	366	0	0	0			
00012775	Bagel Chèvre miel pesto	820	9.6	4.1	29.4	3.3	196	1.1	1.5	0.6			4
00012782	Bagel sésame 3 fromages	1276	13.6	14.3	29.8	3.5	305	8.5	1.7	0.68	1.3	0	17
000127871	Pure whey protein	1577	73	4	11	4.5	377	2.20000004768372			2.59999990463257		
000127904	Avena Istantanea	1510	11	8.1	61	1.5	361	1.6					
000127936	Hydrolysed whey protein isolate	1510	87	0.5	2	2	361	0					
0001280000001	Harina de coco	1117	18	9	9	3	267	8	5	2			
000128019	Bulk pure isolate	1464	80	1	5	1.3333	350	0.6667	0.63333325	0.2533333			
000128144	Vegan protein powder	1494	65.714285714286	5.9999997275217	10.285714013236	1.4285714285714	357.14285714286	1.4285714285714	1.31428575	0.5257143			
0001282008869	pain nordique	1343	11.8	9.1	44.3	1.8	321	1	1.09	0.436	7.2		
00012850	Salade 3 fromages	644	9.7	7	5.4	1.1	154	6.6	0.8	0.32			5
000128550	PATATE DOUCE EN POUDRE	1552	2.9	0.8	88	13	371	0.3	0	0	14	0	0
000128616	Pure whey protein birthday cake	1573	75	4	10	4.5	376	2.20000004768372			2.59999990463257		
000128622	Bulk vegan	1552	66	6.09999990463257	10	1.5	371	1.29999995231628			6.59999990463257		
000128731	Kale powder	289	2.9	1	11	1.7	69	0.6	17	6.8	1		
000128770354													
00012881	Muffins pelites chocolat	1506	3.9	6.1	77	42	360	2.3	0.21	0.084			
000128842	Vegan protein powder	1552	66	6.1	10	1.5	371	1.3	1.32	0.528			
000128884525	Coop peanut butter											0	
000129265	Elevate Pre Workout	1496	54.545454545455	0.60606060606061	33.333333333333	0.81818181818182	357.57575757576	0.3030303030303	0.18181818181818	0.072727272727272	1.6060606060606		
00012935	beef tamales	854	6.3380281690141	10.56338028169	19.718309859155	1.4084507042254	204.22535211268	2.112676056338	1.2147887323944	0.48591549295776	2.112676056338	0	
00012942	Handcrafted chicken & cheese tamales wrapped in corn husks	737	6.3380281690141	8.4507042253521	19.718309859155	0.70422535211268	176.05633802817	2.112676056338	1.3556338028169	0.54225352112676	2.112676056338		
000129540	Pure whey Protein - Salted Caramel	1548	73.3333	4	10	4.6667	370	2.3333	1.33333325	0.5333333			
000129583	Pure whey protein	1576	73.3333	4	12	4.6667	376.6667	2.3333	0.86666675	0.3466667			5
000129685	Whey isolate	460	25	0.200000002980232	1.79999995231628	0.400000005960464	110				0.699999988079071		
000129872	Hydrylysed Whey protrein isolate	2427	83.333333333333	0.66666666666667	6	1.3333333333333	580	0	0.53333325	0.2133333	2.3333333333333		2
000129925	Vegan Protein Powder Chocolate Peanut	1494	65.714285714286	5.9999997275217	10.285714013236	1.4285714285714	357.14285714286	1.4285714285714	1.31428575	0.5257143			
00013													
00013000	Salade fermière	582	10.8	6.8	7.6	1.4	139	3.8	0.8	0.32	1.2	9	1
0001300000578	Hamburger Dill Chips	0	0	0	0	0	0	0	3.5	1.4			
000130092	Chocolate protein bites	2121	30	28	31	26	507	17	0.51	0.204			
000130098	Baie de Goji	1435	14	0.400000005960464	64	46	343				13		
00013017	Tomate RU	75	0.899999976158142	0.300000011920929	2.29999995231628	2.29999995231628	18				1.20000004768372		
00013029	Cheddar											0	
000130378	Pure Whey Isolate												
00013048	Club sandwich Thon mayonnaise CROUS	912	10.8	1.1	18.2	2.3	218	1.1	0.97	0.388	3.79999995231628		
000130541	Bulk informed whey	1590	81	4	4.5	4.5	380	3					
00013055	502270	2084	60	18	24	2	498	16			22		
00013079													
000130841	Bulk pure whey	1619	77	7	4	4	387	2.5					
000130842	Prot	485	23	21			116	1					
00013086	Bircher style muesli	506	5.4	3.1	17	8.9	121	1	0.1	0.04			
000130882	Pure whey protein	1573	75	4	10	4.5	376	2.2	0.38	0.152	2.59999990463257		
000130984	Pure why isolate												
000131167	Pure whey protein	1498	82	0.4	5.1	1.4	358	0.1	1.88	0.752			
000131319	Psyllium Husk Powder	209	5	0	5	0	50	0	0.5	0.2			
000131499	Instant BCAA Powder	50	4	4	4	1	12	1	0	0			
000131839	Clear whey isolate	1439	80	0.800000011920929	4.80000019073486	0.400000005960464	344	0.400000005960464			1.60000002384186		
000131890	Bulk venant protein powder	1552	66	6.1	10	1.5	371	1.3			6.6		
00013208													
000132130	Bulk pure whey protein	1586	72	4	12	4.5	379	2.20000004768372			3.40000009536743		
00013246	Coconut Bread											0	
0001325017322	Filet de lieu noir												
00013253	Sausage, Egg & Cheese Croissant												
000132591	Pure whey isolate	1506	80	1.00000003973643	5	1.33333335320155	360	0.666666676600774			3.33333333333333		
000132594	Puré whey isolate	1464	80	1	5	1.3333333333333	350	0.66666666666667	0.63333333333332	0.253333333333328	3.3333333333333		
00013277	Cooked shrimp	295	15.294117647059	1.1764705882353	0	0	70.588235294118	0	0.70588235294117	0.282352941176468	0		
000133344	Whey protéines cookie	1586	72	4	12	4.5	379	2.2			3.4		
000133345	Pure whey protein	1576	73.333333333333	4	12	4.6666666666667	376.66666666667	2.3333333333333	0.86666675	0.3466667			5
000133370	Pure Whey Protein Salted Caramel					0		0					
00013352	Stirfry vegetables	207	3.2967	0.5495	4.3956	2.1978	49.4505	0				0	
000133539	Micellar casein												
000133573	Protein porridge	1577	30	6.19999980926514	47	1.29999995231628	377	1.20000004768372			6.5		
000133574	Protein porridge	1506	29.333333333333	6.2666666666667	46.666666666667	1.3333333333333	360	1.2	0.36	0.144			
000134048	Bulk vegan	1494	65.714285714286	6	10.285714285714	1.4285714285714	357.14285714286	1.4285714285714	1.31428575	0.5257143			
00013406	Céleri rémoulade	544	1	12	3.5	2	130	0.6	1.1	0.44	2	68	1
000134101	VEGAN PEA PROTEIN ISOLAT											0	
000134284	Pure whey protein	1562	73.333333333333	4.0000001589457	10.999999841054	4.3333331743877	373.33333333333	2.3333332935969	0.36666675	0.1466667			
0001344000008	Fluffy Nutter Protein Bars	1594	35.714285714286	14.285714285714	40.47619047619	11.904761904762	380.95238095238	7.1428571428571	1.25	0.5	16.666666666667		
0001344066653	Sardines à l’huile d’olive	950	23	15			227	3.5					
00013499	Poulet cuit fume	837	23	12	0.5	0.5	200	3.4	0.79	0.316		0	
0001350000009	Pulpa de Baobab en polvo	1046	2	1	80	30	250	1	0	0			
000135101	Graine de chia	1824	20	31	2		436	3			38		
000135156	Egg white powder	1506	86.666666666667	0	3.6666666666667	0	360	0	2.63333325	1.0533333	0		
000135173	Collagen & Vitamin C	1506	80		6		360				2.66666666666667		
0001352214													
000135465	Clear whey isolate pomme et myrtille	1439	80	0.800000011920929	4.80000019073486	0.400000005960464	344	0.400000005960464			1.60000002384186		
00013550	M&S Chicken Penang												
000135618	Whey Chocolat	1586	72	4	12		379				3.40000009536743		
000135709	Ultra fine oats butterscotch	1540	10	4.5	69	0.800000011920929	368	0.800000011920929			5.19999980926514		
000135736	Ultra fine oats butterscotch	1540	10	4.59999990463257	700	0.800000011920929	368	0.800000011920929			5		
000135792	Pure Whey Protein	1576	76.6666666666667	4.00000015894572	9.00000015894572	4.66666658719381	376.666666666667	2.3333332935969			2.6666667064031		
000135893	Protéines vegan chocolat cacahuète	1552	66	6.1	10	1.5	371	1.3			6.6		
00013628	Chicken pad thaï	619	8.4			2.9	148	0.7	0.75	0.3	1.1		
0001364211729	Alkaline purified water with electrolytes added for taste	0	0	0	0	0	0	0	0	0	0		
0001364211736	natural spring water	0	0	0	0	0	0	0	0	0	0		
000136827	Post  Workout Recovery	1590	57	3	31	1	380	2					
000137													
00013703	Cooked Shrimp	0	15	0	0	0	0	0	0.21	0.084			
000137036	Pure Whey Isolate	1527	84	0.600000023841858	5	1.39999997615814	365				2		
000137205	Proteína de guisante aislada	1648	80	6	3	0.1	394	1	1.9	0.76			
000137381	Organic coconut flour	1377	18	17	26	23	329	16	0.1	0.04			
000137389	Collagène	1883	100		7.5		450				3.33333333333333		
0001377032472	Tartelette chocolat lait	1623	4.59999990463257	28	29	24	388	16			0.899999976158142		
000137804	Pure whey  Isolate pistache	1531	83	0.600000023841858	6	1.39999997615814	366				2.29999995231628		
0001380029346	Fit Kitchen Oven Roasted Turkey												
000138123	Pure whey protein	1562	73.333333333333	4	11	4.3333333333333	373.33333333333	2.3333333333333	0.36666675	0.1466667	2.6666666666667		
000138168	Pure whey protéine vanilla												
000138173	Pure whey protein												
00013819	Triangle Comtois	761	9.6	5.5	22.6	2.5	182	2.6	1.3	0.52	1.8	0	3
00013826	Le jurassien	946	8.6	8.1	30	2.1	226	5.1	5.1	2.04	1.4	66.6	14
00013840	Bagel sésame Poulet Miel Moutarde	979	11.8	7.2	29.8	6.7	234	3.2	1.7	0.68			
000138456	Pure Whey Isolate					0		0					
000138602	Diet protein shake	1540	67	8	6.5	6	368	3			1		
000138770	Lean Mass Gainer	1665	40	6.30000019073486	40	1.79999995231628	398	3.09999990463257			4.69999980926514		
0001390000007	Espirulina En Comprimidos Ecologica Salud Viva	1582	63.5	8.2	9.1	3	378	1	1.1	0.44	7	0	
00013932	Salade cuite	402	1.3	3.1	15.1	9.4	96	0	9.19999975	3.6799999	1.6	9.3	12
000139397	Protéine bulk	1534	66.6666666666667	8.00000031789144	6.50000015894572	5.99999984105428	366.666666666667	2.99999992052714			1.00000003973643		
000139402	Diet prot shake	920	40	4.80000019073486	3.90000009536743	3.59999990463257	220	1.79999995231628			0.600000023841858		
000140148	Protein Pulver Vitrine Edge bulk	1566	71.4285714285714	3.71428557804653	12.285714830671	1.9999999659402	374.285714285714	1.42857142857143			5.99999972752162		
0001402000001	Salted Toffee Pretzel Protein Bars	1521	34.090909090909	13.636363636364	40.909090909091	6.8181818181818	363.63636363636	10.227272727273	1.3636363636364	0.54545454545456			
00014083													
000140851	Pure whey protein	1590	73.3333333333333	4.00000015894572	11.9999996821086	4.66666658719381	380	2.3333332935969			3.33333333333333		
000140856	Bulk pure whey protein								0.9	0.36			
0001410000000	Moringa	1339	27.51	2.3	38.2	14.7	320	0.6	0.3	0.12			
0001410007917	Mini Maiswaffeln	1611	6	0.600000023841858	88	8.19999980926514	385						
000141032	Vegan protéine powder	1561	72	6	5.5	0.600000023841858	373	1.5			5.30000019073486		
00014113	Salade fraîcheur italienne												
00014120	Vinaigre de cidre marin	4	0.01	0.01	0.01	0.01	1	0.01	0.01	0.004			
00014137	Sliced white bread	1000	8.1	22	45.6	2.5	239	0.5	0.88	0.352			0
000141462	Organic flaxseed powder	1088	36	10	6	4	260	2	0.2	0.08	42		
00014151	Salade fraîcheur veggie	556	5.39	7.94	9.66	1.63	133	2.85	0.2	0.08	2.7		
000141655	Pankeke mix	1523	72	2.4	13.8	1.8	364	0.6	1	0.4	1.6		
00014182	Soupe de courgette et noisette												
000141821	Protéine de poids isolâtes	19	0.92	0.06			4.56						
0001420000007	Proteína de guisante al 80%	1690	81	6.9	3.32	0.1	404	3.59	0	0			
0001420000441	Fluffy Stuff Cotton Candy	460	0	0	28	28	110	0	0	0			7
0001420500866													
00014207	Milk sea-salt caramels	1902	3.030303030303	24.242424242424	60.606060606061	45.454545454545	454.54545454545	15.151515151515	0.75757575757575	0.3030303030303	0		
00014212												58.2857142857143	
00014225	Dark Chocolate Salted Caramel	6305	1	7	20	15	1507	4.5					
000142326802	Lulu lemon	42	73	30	1.2	1.1	10	0	0	0	6.4		
000142467	Protein Porridge Caramel	1506	29.333333333333	6.2666666666667	46.666666666667	1.3333333333333	360	1.2	0.36	0.144	6.5333333333333		-4
000142474	Protein porridge	1577	30	6.19999980926514	47	1.29999995231628	377	1.20000004768372			6.5		
000142479	Intra-workout shake	1527	80		18.9999997615814		365						
00014250	Salade fraicheur caesar	485	8.45	5.87	7.05	0.71	116	1.62	0.33	0.132	1.73		
000142589	Mass Gainer Powder Vanille	1669	30	6.59999990463257	49	1.29999995231628	399	3.09999990463257			5.90000009536743		
00014260458330159	Herzallerliebste Glückwunsche	2485	6.9	41	48	47	594	25					
0001427													
00014281	Salade ibérique	444	6.1	3	12.8	3.7	106	1.5	1.5	0.6	1.7	13	4
000142955	Whey Bulk	1586	72	4	12	4.5	379	2.20000004768372			3.40000009536743		
0001430000004	Harina de coco												
000143022	Whey	1556	75	4	9.1	4.5	372	2.2	0.38	0.152	2.6		0
00014304	Salade norvégienne crous	393	4.8	1.8	13.8	2.5	94	0.3	0.3	0.12			
00014311	Salade Capri CROUS	444	5.5	4.4	10.3	0.8	106	2.6	0.12	0.048	1.3	9.6	-1
000143154	Pre-workout caffeine free												
000143271	Pea protein  Isolate Vanille	1590	76.6666666666667	5.66666682561239	5		380	1.00000003973643			1.00000003973643		
000143373	organic raw cacao nibs	2566	12.666666666667	55.333333333333	15.333333333333	0.66666666666667	613.33333333333	34			10.666666666667		
000143474	Protein dessert	1527	75	3.75	7.5	4.25	365	1.5	2	0.8	1		
00014359	Unsweetened Apple Sauce	269	0	0	15.714285714286	10.714285714286	64.285714285714	0					
000143643	Micellar casein chocolat	1478	83.333333333333	2	3.3333333333333	2.3333333333333	353.33333333333	1.3333333333333			0		
00014366	salade fusili sauce bulgare	816	6.7	12.2	13.5	1.5	195	3.3	0.6	0.24			
00014373	Imported Olive Oil	3347	0	93.333333333333	0	0	800	13.333333333333	0	0		50	9
000143910	Whey	1586	72	4	12	4.5	379	2.20000004768372			3.40000009536743		
000143936	Pure whey protein	1573	75	4	10	4.5	376	2.20000004768372			2.59999990463257		
000144483	Chocolatte whey balles	1983	20	19	55	42	474	12					
000144494	Matcha green tea power	33	29	4	28	3.3	8	0.6					
000144596	Bulk mass gainer	1669	30	6.6	49	1.3	399	3.1	0.52	0.208			
000144656	Poudre de baobab	715	2.4	1	38	30	171	0			45		
00014472	Wild rice	1488	15.555555555556	0	75.555555555556	2.2222222222222	355.55555555556	0	0	0	7.5	0	-6
000144801	Protein Mug Cake Mix	787	24	2.70000004768372	16	2.5	188	0.800000011920929			3		
000144826	Endure intra workout	1701	53.333333333333	5	36.666666666667	1.5	406.66666666667	0.1	1.6	0.64	1		
000144870152	To be deleted												
000144905	Vegan protein	1494	65.714285714286	6	10.285714285714	1.4285714285714	357.14285714286	1.4285714285714	1.31428575	0.5257143	6.5714285714286		0
00014502	Baguette Niçois	824	9.9	6.6	26.1	1.7	197	0.9	1.1	0.44	1.6	90	-5
000145144	Elevate pre workout	1496	54.545454545455	0.60606060606061	33.333333333333	0.81818181818182	357.57575757576	0.3030303030303	0.18181818181818	0.072727272727272	1.6060606060606		
00014519	Salade Bergerac	590	6.6	10.1	4.2	1.9	141	3.2	0.5	0.2	2.5	30.3	0
0001452056911	Stormy Eukalyptos-Menthol												
00014526	Betteraves Rouges	197	1.8	0.2	8.6	8	47.2	0	0.1	0.04	2	0	-2
000145333	Protéine whey vanille complément alimentaire	1590	76.666666666667	4	9	4.6666666666667	380	2.3333333333333	0.36666666666668	0.146666666666672	2.6666666666667		
000145338	Pure Whey protein	1590	76.666666666667	4	9	4.6666666666667	380	2.3333333333333	0.36666666666668	0.146666666666672	2.6666666666667		1
000145537	BULK gluten free ultra fine oats	1448	12.4	6.2	60	1.2	346	1			9.8		
000145553	Pure whey protein rocky road	1590	73.3333333333333	4.00000015894572	11.9999996821086	4.66666658719381	380	2.3333332935969			3.33333333333333		
0001456300400	Granola N1 con pasas y coco	1610	10	7.5	70	20	380	2.5	0.0375	0.015	10	0	0
000145919	Protéines de soja isolat Bulk	1506	80	1.3	6.1	0.9	360	0.5	24	9.6	15		
00014595													
0001459583380	Gnocchi	649	3.70000004768372	0.300000011920929	33	0.899999976158142	155	0.200000002980232					
000146149	Keto shake	1866	44	21	1.9	1.9	446	18	0.61	0.244	15		
000146275	Ultra fine oats	1498	11	5.1	67	0.7	358	1			5.5		
00014649	Extra virgin Olvie oil	3347	0	93.3333	0	0	800	13.3333	0	0		100	
00014656	Trader Joe’s, olive oil	3347	0	93.33	0	0	800	13.33	0	0		100	5
00014663													
00014670	Chicken and Mushroom pie	314	7.7	1.4	7.2	1.3	75	0.6	0.7525	0.301	1.2		
000146750115	Filière lait francais	197	3.3	1.6	4.8	4.8	47	1	0.1	0.04	0		
000146802	Whey chocolate orange	1506	81	1	5	1.39999997615814	360	0.5			3.40000009536743		
000147	Açai en polvo	10594	9	54	13	1	2532	14	0	0	20	0	15
00014700	Beef Ragu	439	8.1	1.6	13.3	1.8	105	0.5	0.45	0.18			
0001470000002	Hunza	1334	23.23	5.72	27.91	8.9	318.8	0.74	0.16	0.064			
00014703	Proti Bar	711	15	6	3.5		170				1		
000147101	Chia seeds	1536	20	31	2	0	367	3	0	0	38		
00014717	King prawn linguine	456	5.7	2.2	16	1.4	109	1.1	0.43	0.172	0.8	0	0
0001472013406	Sonnennmais	289	2.4	1.2	11	6.4	69						
00014724	Chicken Arrabbiata Count on us	1849	7.7	1.9	13.5	1	442	0.3	0.35	0.14			2
000147896	Bulk whey isolate	1531	83	0.600000023841858	6	1.39999997615814	366				2.29999995231628		
0001480000009	Thé matcha	1356	30.6	5.3	38.5	0	324	0.68	0	0			
00014816	Reduced fat mayo dressing	975	0	23.33	6.67	0	233	0	1.75	0.7	0	0	9
00014823	Real Mayonnaise	3068	0	80	0	0	733.33333333333	6.6666666666667	1.3333333333333	0.53333333333332			
0001483057147	Lasagna sheet	1088	10	2	51	1	260	0.5					
000148379	vegan protein powder	1351	65.714285714286	6	10.285714285714	1.4285714285714	322.85714285714	1.4285714285714	1.31428575	0.5257143	6.5714285714286		
000148533	Vegan protein powder	1552	66	6.09999990463257	10	1.5	371	1.29999995231628			6.59999990463257		
00014854	Roast chicken breast	1335	9.2	1.3	6	1.8	319	1.3	0.38	0.152			
000148564	Vegan protein powder	514	6.5714285714286	6	10.285714285714	1.4285714285714	122.85714285714	1.4285714285714	1.3142857142857	0.52571428571428	6.5714285714286		
000148657	Protein pancake mix	1540	72	2.3	14	1.8	368	0.5			1.5		
000148683	Isolated pea protein	1576	76.666666666667	5.6666666666667	5	0	376.66666666667	1	2.2666666666667	0.90666666666668	1		
00014878	Peanut Butter	2385	21	48	21	3	570	7.5	0	0	9.4	100	-1
000148848	Whey protein	1586	72	4	12	4.5	379	2.2			3.4		
00014885	Peanut butter	2485	21.88	50	21.88	3.12	594	6.25	1.095	0.438	6.2	50	6
000148886	Organic Maca powder	1088	15.333333333333	0	49.333333333333	29.333333333333	260	0	0	0	22		
00014892	Peanut Butter	2484	25	50	21.875	6.25	593.75	7.8125	0	0	9.4	100	0
000149079	Chocolate whey balls	2008	19	22	48	33	480	13			4.90000009536743		
00014915	Ciabatta Rôti de porc BBQ	736	8.4	2.8	28.2	4	176	0.7	1	0.4	1.3	73.4	-2
00014922	Ciabatta Rôti de porc moutarde	950	9.2	9.3	25.2	0.7	227	1.2	1	0.4	1.6	0	1
000149266	Vegan protein powder	1554	65.7142857142857	5.99999972752162	10.2857140132359	1.42857142857143	371.428571428571	1.42857142857143			6.57142843518938		
000149399	Chocolate whey balls milk chocolate	1950	22	18	54	40	466	11	0.2	0.08	2		
0001495023	mostaza Macoormick												
000149607	Ultra fine oats	1582	11	8.1	61	1.5	378	1.6			8.5		
000149722	Pure whey protein	1573	75	4	15	4.5	376	2.2	0.38	0.152	2.6		0
00014977	Salsa Verde	139	3.3333333333333	0	6.6666666666667	3.3333333333333	33.333333333333	0	2.4166666666667	0.96666666666668	0	0	
0001497767285	Wachtelbohnen												
00014991	Fire roasted red peppers	149	0	0	10.7143	3.5714	35.7143	0	0.71428575	0.2857143			
00015													
0001500000002	Te matcha	1356	30.6	5.3	38.5	0	324	0.68	0.15	0.06			
0001500004680													
00015004	Club Rosette	1121	11.2	13.8	22.5	2.9	268	5.6	2.7	1.08	4.5	23.5	14
00015011	Ciabatta Vietnamien	653	8.1	1.7	25.8	2.2	156	0.3	1	0.4	1.4	42.1	-2
000150208	Pure whey protein	1586	72	4	12	4.5	379	2.20000004768372			3.40000009536743		
000150244	Bulk protein pancake mix	1523	72	2.4	13.8	1.8	364	0.6	1	0.4	1.6		
00015028	Pur jus de raisin	280	0.10000000149012	0	15	15	67	0	0	0			
00015066													
000150669	Spiruline powder	1644	63	6	20	5	393	2.5	0	0	3.6		-1
00015080	Salade verte	59	1	0.1	1.5	0.8	14	0	0.05	0.02	1.3	14.3	-1
000150859	LEAN MASS GAINER	1372	34	5.30000019073486	34	1.5	328	2.70000004768372			4.09999990463257		
000150992	Smoothie fraise banane	1485	39	6.2	33	9.1	355	0.6			5.8		
0001510061000	Veillee de Noel												
0001510062304	Sans theine origine afrique du sud à boire chaud ou froid	418	100	2	0	0	100	0	0	0			
0001510062403	Rooibos Rivière de Feu	4	0.1	0	0.2	0	1	0	0	0			
0001512560006	Thé François 1er	4	0.1	0	0	0.2	1	0	0	0	0		2
00015165	Traders Joe's, Baking Powder	0	0	0	0	0	0	0	22.9175	9.167		0	10
000151805	Bedtime protein shake	1527	86	1.7	2.6	1.2	365	0.2			0		
000151914	Informed whey	1590	81	4	4.5	4.5	380	3					
000151990	Pure Whey Isolate					0		0					
000152023	Isolat whey chocolat	1506	81	1	5	1.39999997615814	360	0.5			3.40000009536743		
000152094	Bulk vegan protein powder	1518	71.428571428571	6	5.4285714285714	0.57142857142857	362.85714285714	1.4285714285714	1.68571425	0.6742857	5.4285714285714		
000152311	Whey	6636	72	4	12	4.5	1586	2.20000004768372			3.40000009536743		
000152317	Pure whey chocolat	1586	72	4	12	4.5	379	2.20000004768372			3.40000009536743		
00015240	Le Texan	979	12	6.5	31	4.6	234	2.9	2.9	1.16	1.5		
000152552	Poudre d'épinard	6234	3	3	50	10	1490	0	1.5	0.6	4		
00015257	Urid whole - Matpe beans	1427	25	1	59	0	341	0			18		
000152662	Bed time protein shake	536	30	0.400000005960464	0.899999976158142	0.400000005960464	128	0.200000002980232					
00015271	Suédois au thon	703	9.5	4.2	20.9	4.1	168	1.5	0.57	0.228	1.8	23.8	-1
000152767	Chocloate Whey Balls	1950	19	22	48	34	466	13			5		
000152800	Pure Whey Isolate	4008	82	0.400000005960464	5.09999990463257	1.39999997615814	958	0.100000001490116			2.90000009536743		
000152963	Pure Whey Isolate salted caramel	1492	83.333333333333	0.33333333333333	5	1.6666666666667	356.66666666667	0	1.86666675	0.7466667	3		9
000153	Aronia Beeren	1059	2.12	0.6	51.3	42.7	253	0.02					
0001530001352	Pano pieczywo żytnie	1510	8.89999961853027	0.800000011920929	74	1.39999997615814	361	0.200000002980232			10		
000153004	Pure Qhey Protein Vanilla	1590	76.666666666667	4	9	4.6666666666667	380	2.3333333333333	0.36666675	0.1466667	2.6666666666667		
000153059	Bulk Collagen Coffee	1523	72	4	9.6	0	364	4	1.04	0.416	2.8		
00015318	Creamed Honey, Multi-Floral & Clover Blossoms	1197	0	0	80.95	76.19	286		0	0		0	
000153245	Pure whey protein	1577	73	4	11	4.5	377	2.20000004768372			2.59999990463257		
000153296	Bulk Vegan Protein Powder	1494	65.714285714286	6	10.285714285714	1.4285714285714	357.14285714286	1.4285714285714	1.31428575	0.5257143	6.5714285714286		
0001533983													
00015345	celebration fresh hop IPA					0		0					
00015349	mostly mesquite honey	1200	0	0	81	76.2	286		0	0			
000153523	Protéine en poudre	1518	85.714285714286	1.1428571428571	2.5714285714286	1.1428571428571	362.85714285714	0.57142857142857	0.28571428571427	0.114285714285708	0		0
00015356	Salsa Autentica	137	0	0	6.6666666666667	3.3333333333333	33.333333333333	0	2.0833333333333	0.83333333333332	1.5	16.6666666666667	3
00015363	Solène céréales poulet à l’italienne	841	10.9	4.7	28.9	2.1	201	1.9	1.2	0.48	1.4		2
00015370	Bagnat Fraîcheur	745	4.6	4.5	28.6	3.6	178	1.4	0.7	0.28	2.4		2
000153711	Pure whey protéines	1586	72	4	12	4.5	379	2.2			3.4		
0001538024865	Nutella Muffin												
000153892	Complete One Food	1674	30	12	37	2.3	400	2.5	9.1	3.64	9.6		
000154348	Protéines	1506	86.6666666666667	0.666666676600774	2.00000007947286		360						
00015462	Chargrilled Chilli Garlic Paprika Prawns	473	23.299999237061	0.60000002384186	3.0999999046326	0.40000000596046	113	0.40000000596046	1.43	0.572			
00015479	Baguette Jurassien	1017	13.10000038147	6.5999999046326	34.5	1.6000000238419	243	4.1999998092651	1.6	0.64			
000154865	Organic Coconut Palm Sugar					0		0					
000154866	Ultra fine oats	1523	11	8	62	1.6	364	1.6			8.6		
0001549101623	Chicken salad croissant												
